state,ym,price,cpi,vmt,fatal,spdfatal,duifatal,urate,pcinc,etohpc,beertax,gdlyear
LA,619,3.7528,224.874,2.70187,30,30,232,4.895,47967.7,2.341,0.1277,2011
LA,620,3.7577,225.344,2.66642,50,13,182,4.788,47132.6,2.5088,0.1277,2011
LA,621,3.5386,225.815,2.62007,43,24,137,4.166,48154.2,2.6299,0.1277,2011
LA,622,3.5382,226.286,2.568,41,41,320,4.494,47829.4,2.4471,0.1277,2011
LA,623,3.3788,226.759,2.46821,40,10,7,5.151,48293.7,2.4363,0.1277,2011
LA,624,3.5222,227.233,2.4246,33,32,78,5.127,48948.0,2.2244,0.1277,2011
LA,625,3.5196,227.707,2.61216,31,9,150,5.642,49516.7,2.3589,0.1277,2011
LA,626,3.6325,228.183,2.6077,26,11,142,5.144,48216.0,2.1714,0.1277,2011
LA,627,3.8076,228.659,2.63399,33,11,166,4.788,48597.2,2.091,0.1277,2011
LA,628,3.8216,229.137,2.71839,39,18,88,5.646,48101.8,2.2388,0.1277,2011
LA,629,3.7952,229.616,2.77816,29,18,338,4.573,48173.8,2.2094,0.1277,2011
LA,630,3.9617,230.095,2.75907,32,18,249,5.172,48180.2,2.1933,0.1277,2011
LA,631,3.8835,230.576,2.79463,38,22,217,5.463,49201.3,2.3221,0.1277,2011
LA,632,3.8543,231.057,2.80509,44,11,210,4.623,49222.2,2.3575,0.1277,2011
LA,633,3.8278,231.54,2.63133,48,17,357,4.636,48921.6,2.383,0.1277,2011
LA,634,3.7577,232.024,2.56722,35,27,306,4.867,49724.2,2.2946,0.1277,2011
LA,635,3.6427,232.508,2.42972,31,18,182,4.559,48599.6,2.3641,0.1277,2011
LA,636,3.6191,232.994,2.50499,43,17,104,5.129,49099.7,2.3375,0.1277,2011
LA,637,3.6252,233.481,2.55023,39,13,54,4.774,49410.8,2.2002,0.1277,2011
LA,638,3.6498,233.968,2.6394,31,37,87,4.961,49386.8,2.1604,0.1277,2011
LA,639,3.6417,234.457,2.68069,45,17,33,5.425,49640.0,2.092,0.1277,2011
LA,640,3.7001,234.947,2.76807,25,23,44,5.19,49586.1,2.1323,0.1277,2011
LA,641,3.6832,235.438,2.88755,36,9,480,5.077,50177.2,2.1472,0.1277,2011
LA,642,3.6343,235.929,2.91864,26,13,119,5.107,49939.8,2.2965,0.1277,2011
LA,643,3.7012,236.422,2.89335,47,31,28,4.394,50966.2,2.4346,0.1277,2011
LA,644,3.7348,236.916,2.82578,47,22,524,4.898,50622.4,2.4287,0.1277,2011
LA,645,3.6886,237.411,2.81103,35,18,134,4.068,50156.3,2.5585,0.1277,2011
LA,646,3.5234,237.907,2.65227,45,40,118,4.706,49813.0,2.4365,0.1277,2011
LA,647,3.5288,238.404,2.5679,48,10,161,4.968,49644.0,2.5026,0.1277,2011
LA,648,3.3273,238.902,2.5481,26,5,262,5.044,49903.8,2.3221,0.1277,2011
LA,649,3.2964,239.401,2.57533,41,28,130,5.015,50136.9,2.3084,0.1277,2011
LA,650,3.4156,239.901,2.8001,31,9,170,5.195,50765.6,2.1715,0.1277,2011
LA,651,3.4383,240.402,2.73675,48,39,37,5.398,50541.3,2.1266,0.1277,2011
LA,652,3.5209,240.904,2.96017,28,4,152,4.873,50265.0,2.2499,0.1277,2011
LA,653,3.7116,241.407,2.90987,30,34,140,5.72,51486.1,2.2398,0.1277,2011
LA,654,3.5083,241.911,3.06375,41,25,143,4.843,51417.6,2.3658,0.1277,2011
LA,655,3.5847,242.417,3.04676,34,12,40,4.46,51012.2,2.558,0.1277,2011
LA,656,3.5701,242.923,2.83951,42,11,103,4.546,50600.6,2.5131,0.1277,2011
LA,657,3.57,243.43,2.80847,51,19,166,5.081,51252.2,2.3023,0.1277,2011
LA,658,3.3962,243.939,2.6604,52,13,315,5.023,51715.5,2.4521,0.1277,2011
LA,659,3.3214,244.448,2.55528,39,34,113,5.134,51314.5,2.4604,0.1277,2011
LA,660,2.1052,244.959,2.73466,39,24,137,4.419,51144.9,2.2913,0.1277,2011
LA,661,2.4036,245.471,2.77968,34,19,229,5.584,52013.5,2.2196,0.1277,2011
LA,662,2.4315,245.983,2.85451,34,1,165,5.363,51269.9,2.1838,0.1277,2011
LA,663,2.4846,246.497,2.97771,33,48,119,4.892,51289.1,2.1886,0.1277,2011
LA,664,2.5048,247.012,3.08267,27,26,77,5.681,52145.4,2.2587,0.1277,2011
LA,665,2.667,247.528,3.22726,33,18,195,5.593,51007.2,2.2175,0.1277,2011
LA,666,2.63,248.045,3.27417,40,20,203,4.658,52640.1,2.3911,0.1277,2011
LA,667,2.6597,248.563,3.09117,38,31,32,5.042,51811.2,2.5367,0.1277,2011
LA,668,2.6268,249.082,3.14527,23,8,374,4.905,52279.0,2.3179,0.1277,2011
LA,669,2.5567,249.603,3.0954,50,52,207,4.184,52378.6,2.4932,0.1277,2011
LA,670,2.4163,250.124,2.95671,38,75,171,4.843,52361.6,2.2259,0.1277,2011
LA,671,2.3592,250.646,2.85106,41,40,235,4.708,51094.5,2.4468,0.1277,2011
LA,672,2.0348,251.17,2.9682,51,6,175,4.438,52679.4,2.2708,0.1277,2011
LA,673,2.0419,251.694,2.96221,33,14,450,5.262,52457.3,2.2421,0.1277,2011
LA,674,2.1374,252.22,3.04161,35,15,395,5.612,52129.6,2.0191,0.1277,2011
LA,675,2.1697,252.747,3.04291,35,25,170,5.7,52460.3,2.1316,0.1277,2011
LA,676,2.2614,253.275,3.31497,47,35,248,4.853,52334.4,2.0803,0.1277,2011
LA,677,2.3016,253.804,3.42671,52,10,62,5.295,54145.3,2.2075,0.1277,2011
LA,678,2.3471,254.334,3.45096,55,43,43,5.211,52567.2,2.3103,0.1277,2011
LA,679,2.2538,254.865,3.33226,40,39,336,5.157,52282.0,2.3653,0.1277,2011
LA,680,2.2172,255.398,3.39413,38,70,26,4.111,53389.7,2.3573,0.1277,2011
LA,681,2.1776,255.931,3.20913,50,30,73,5.053,53033.8,2.3916,0.1277,2011
LA,682,2.146,256.466,3.17498,46,10,273,4.965,52819.1,2.3239,0.1277,2011
LA,683,2.1242,257.001,2.99655,36,9,194,5.105,52445.9,2.3213,0.1277,2011
LA,684,2.336,257.538,2.95896,44,14,171,4.742,54362.0,2.3247,0.1277,2011
LA,685,2.3221,258.076,2.95783,42,45,153,4.905,53399.7,2.243,0.1277,2011
LA,686,2.4584,258.615,3.01459,32,10,150,5.498,53347.2,2.1285,0.1277,2011
LA,687,2.5632,259.155,3.20487,30,12,181,5.31,53207.4,2.1422,0.1277,2011
LA,688,2.6177,259.697,3.25728,34,7,194,5.268,54844.8,2.1674,0.1277,2011
LA,689,2.6393,260.239,3.27685,43,6,418,5.717,55137.4,2.1403,0.1277,2011
LA,690,2.6554,260.783,3.45268,47,11,210,5.504,54748.9,2.2231,0.1277,2011
LA,691,2.652,261.327,3.50471,41,63,366,4.511,53953.6,2.3136,0.1277,2011
LA,692,2.5154,261.873,3.31222,53,26,369,4.172,54312.2,2.4079,0.1277,2011
LA,693,2.4889,262.42,3.29107,39,52,178,4.631,54978.4,2.3617,0.1277,2011
LA,694,2.3634,262.968,3.22479,45,23,89,4.97,55550.1,2.4957,0.1277,2011
LA,695,2.3714,263.518,3.02881,33,18,116,5.413,55644.0,2.4518,0.1277,2011
LA,696,2.6373,264.068,3.01583,48,33,165,4.135,54169.2,2.3128,0.1277,2011
LA,697,2.7506,264.62,2.96565,32,46,85,5.202,54667.1,2.3765,0.1277,2011
LA,698,2.7472,265.172,3.07155,31,23,242,5.255,54715.7,2.1809,0.1277,2011
LA,699,2.807,265.726,3.22923,24,27,178,5.471,54162.6,2.1839,0.1277,2011
LA,700,2.8764,266.281,3.28189,35,18,148,5.17,54744.6,2.1519,0.1277,2011
LA,701,2.9243,266.838,3.33986,32,12,101,5.47,54778.5,2.1801,0.1277,2011
LA,702,2.8841,267.395,3.32178,27,9,190,5.058,54610.6,2.4342,0.1277,2011
LA,703,2.9424,267.953,3.4632,50,6,282,3.867,54041.7,2.4048,0.1277,2011
LA,704,2.9241,268.513,3.26722,43,39,626,4.66,54722.1,2.5917,0.1277,2011
LA,705,2.7711,269.074,3.09374,39,44,379,4.815,55116.9,2.6351,0.1277,2011
LA,706,2.7734,269.636,3.06564,57,7,75,4.753,55618.8,2.5519,0.1277,2011
LA,707,2.6958,270.199,3.15306,41,20,87,4.634,55315.6,2.398,0.1277,2011
LA,708,2.5977,270.764,3.05826,48,26,221,4.988,55333.5,2.2584,0.1277,2011
LA,709,2.6224,271.329,2.96739,33,18,302,5.409,55860.2,2.3023,0.1277,2011
LA,710,2.6397,271.896,3.04834,42,13,43,4.25,55566.9,2.3135,0.1277,2011
LA,711,2.7196,272.464,3.34854,39,24,38,4.611,56624.9,2.2235,0.1277,2011
LA,712,2.7768,273.033,3.48571,34,10,111,5.537,55365.5,2.2352,0.1277,2011
LA,713,2.8131,273.603,3.41423,24,24,120,4.419,55661.4,2.2675,0.1277,2011
LA,714,2.7467,274.175,3.48764,51,38,324,4.995,55907.4,2.2845,0.1277,2011
LA,715,2.7157,274.747,3.33034,46,23,328,4.73,55903.8,2.2987,0.1277,2011
LA,716,2.7039,275.321,3.32095,46,31,50,4.991,55707.4,2.2983,0.1277,2011
LA,717,2.6844,275.896,3.21745,40,28,39,4.877,56403.2,2.3647,0.1277,2011
LA,718,2.6316,276.473,3.09715,37,12,602,4.716,56672.2,2.3027,0.1277,2011
LA,719,2.5213,277.05,3.21449,37,21,143,5.769,56472.5,2.2958,0.1277,2011
LA,720,2.0368,277.629,3.04608,56,17,148,9.284,57593.5,2.3455,0.1277,2011
LA,721,2.092,278.209,2.97227,51,15,100,8.865,56370.5,2.1457,0.1277,2011
LA,722,2.1376,278.79,2.63692,35,22,32,9.122,56874.4,2.0984,0.1277,2011
LA,723,1.8096,279.372,2.27299,41,14,101,10.098,56338.3,2.1218,0.1277,2011
LA,724,1.9048,279.956,2.69731,48,21,85,10.095,57372.1,2.1277,0.1277,2011
LA,725,2.3533,280.54,2.8841,48,23,211,9.583,56993.4,2.2849,0.1277,2011
LA,726,2.364,281.126,3.11095,57,9,188,9.812,58993.7,2.3408,0.1277,2011
LA,727,2.3381,281.714,3.41495,43,16,169,9.787,58164.4,2.3025,0.1277,2011
LA,728,2.2924,282.302,3.39069,50,74,85,9.324,57279.6,2.562,0.1277,2011
LA,729,2.279,282.892,3.32689,37,30,493,8.238,56803.5,2.4094,0.1277,2011
LA,730,2.206,283.483,3.189,57,33,131,8.636,56969.4,2.455,0.1277,2011
LA,731,2.1437,284.075,3.00649,47,24,424,9.35,56522.2,2.3908,0.1277,2011
LA,732,2.9711,284.668,3.20195,48,6,444,4.463,58061.4,2.3834,0.1277,2011
LA,733,2.9704,285.263,3.27361,35,37,176,5.424,57308.9,2.2904,0.1277,2011
LA,734,3.0054,285.859,3.14311,46,31,300,5.857,58262.7,2.2148,0.1277,2011
LA,735,3.0627,286.456,3.32908,32,26,124,5.108,60113.6,2.1509,0.1277,2011
LA,736,3.0874,287.054,3.39282,30,43,188,4.875,58171.9,2.1826,0.1277,2011
LA,737,3.1215,287.654,3.45042,43,15,181,5.388,57778.1,2.2035,0.1277,2011
LA,738,3.121,288.254,3.50697,39,4,325,4.654,57570.3,2.3289,0.1277,2011
LA,739,3.1568,288.856,3.48969,43,12,744,5.024,58321.9,2.3109,0.1277,2011
LA,740,3.1685,289.46,3.35359,67,27,105,4.7,58503.1,2.5377,0.1277,2011
LA,741,3.0921,290.064,3.41206,48,36,481,4.248,59034.1,2.4745,0.1277,2011
LA,742,3.0596,290.67,3.22908,41,18,188,5.025,59450.1,2.288,0.1277,2011
LA,743,3.0026,291.277,3.03257,47,34,381,4.8,58985.3,2.2978,0.1277,2011
LA,744,3.9175,291.886,2.9452,31,16,243,5.049,58177.9,2.3651,0.1277,2011
LA,745,3.9806,292.496,2.95168,31,32,269,4.844,59631.1,2.1043,0.1277,2011
LA,746,3.9853,293.106,3.02739,38,14,165,5.526,59617.9,1.9845,0.1277,2011
LA,747,4.0291,293.719,3.1554,37,32,114,5.718,60432.5,2.1431,0.1277,2011
LA,748,4.6648,294.332,3.18317,36,14,338,5.297,59812.1,2.2017,0.1277,2011
LA,749,5.0531,294.947,3.22077,29,8,77,5.161,59224.5,2.2095,0.1277,2011
LA,750,4.2062,295.563,3.32878,37,36,108,4.391,58763.1,2.1961,0.1277,2011
LA,751,4.0814,296.18,3.36654,34,38,189,4.726,59960.8,2.3259,0.1277,2011
LA,752,4.0882,296.799,3.1425,48,33,152,4.805,59150.7,2.4212,0.1277,2011
LA,753,3.9691,297.419,3.2444,38,43,194,4.899,60155.3,2.5705,0.1277,2011
LA,754,3.8257,298.04,3.0777,46,22,244,4.524,60258.7,2.3144,0.1277,2011
LA,755,3.8262,298.663,3.09158,38,38,238,4.392,59987.6,2.3154,0.1277,2011
LA,756,3.4044,299.287,2.99967,41,17,36,5.267,60939.6,2.297,0.1277,2011
LA,757,3.4306,299.912,3.0726,44,19,124,4.81,60083.7,2.1153,0.1277,2011
LA,758,3.5742,300.538,3.149,37,29,186,5.014,60478.6,2.3075,0.1277,2011
LA,759,3.5354,301.166,3.31019,33,30,97,4.793,61137.8,2.0622,0.1277,2011
LA,760,3.5921,301.795,3.4421,30,24,154,5.147,61278.8,2.1048,0.1277,2011
LA,761,3.6469,302.425,3.56327,45,10,252,5.063,61367.1,2.2039,0.1277,2011
LA,762,3.6857,303.057,3.6571,49,32,237,5.127,59531.3,2.2199,0.1277,2011
LA,763,3.6408,303.69,3.49886,47,51,259,5.033,61095.7,2.3203,0.1277,2011
LA,764,3.7327,304.324,3.40405,35,62,119,3.984,60356.6,2.4688,0.1277,2011
LA,765,3.6587,304.96,3.25531,46,13,112,4.528,60362.5,2.478,0.1277,2011
LA,766,3.5121,305.597,3.09704,50,27,304,4.173,60519.2,2.6555,0.1277,2011
LA,767,3.3801,306.235,3.062,35,3,136,4.538,60967.5,2.3308,0.1277,2011
LA,768,3.1684,306.875,3.23233,34,34,309,5.662,61179.2,2.3423,0.1277,2011
LA,769,3.1304,307.516,3.11617,49,20,370,4.475,61704.4,2.2024,0.1277,2011
LA,770,3.3105,308.158,3.26179,35,31,470,4.946,61558.3,2.2322,0.1277,2011
LA,771,3.4392,308.802,3.31836,47,20,124,4.958,62221.5,2.2265,0.1277,2011
LA,772,3.5474,309.447,3.60258,27,37,324,4.972,62249.8,2.1357,0.1277,2011
LA,773,3.5862,310.093,3.62695,32,18,236,4.804,62012.7,2.0746,0.1277,2011
LA,774,3.5931,310.741,3.45434,34,16,288,5.436,61451.1,2.2484,0.1277,2011
LA,775,3.5287,311.39,3.59137,25,59,143,4.5,62816.6,2.3546,0.1277,2011
LA,776,3.3849,312.041,3.4819,34,25,414,5.071,61947.9,2.2883,0.1277,2011
LA,777,3.3248,312.692,3.48598,45,29,93,5.0,62980.1,2.5367,0.1277,2011
LA,778,3.2793,313.345,3.37706,52,11,96,5.048,63360.7,2.5305,0.1277,2011
LA,779,3.2369,314.0,3.28823,50,20,570,4.804,62841.6,2.3499,0.1277,2011
ME,540,2.3036,190.7,7.8394,144,66,390,5.108,41704.7,2.1493,0.2568,2006
ME,541,2.3272,191.098,7.70781,118,34,549,5.134,41925.5,2.3085,0.2568,2006
ME,542,2.3708,191.497,7.97314,100,88,840,5.381,41899.4,2.2068,0.2568,2006
ME,543,2.4688,191.897,8.23649,112,66,493,5.497,40885.9,2.1741,0.2568,2006
ME,544,2.499,192.298,8.52542,117,50,180,5.1,42467.9,2.1437,0.2568,2006
ME,545,2.6264,192.7,8.46576,118,100,477,5.13,42186.9,2.3095,0.2568,2006
ME,546,2.5816,193.102,8.84863,138,56,414,5.534,42551.6,2.1796,0.2568,2006
ME,547,2.5331,193.506,8.58683,142,131,1559,5.293,42800.8,2.3417,0.2568,2006
ME,548,2.5344,193.91,8.59411,140,31,271,4.552,42995.8,2.4191,0.2568,2006
ME,549,2.5338,194.315,7.94603,145,85,1154,4.363,42766.3,2.6409,0.2568,2006
ME,550,2.5502,194.721,7.95798,122,32,777,4.766,43248.7,2.4211,0.2568,2006
ME,551,2.437,195.128,7.60992,141,48,314,5.29,43167.5,2.4,0.2568,2006
ME,552,2.7245,195.535,7.6188,125,24,340,4.789,42334.7,2.2926,0.2568,2006
ME,553,2.7401,195.944,7.6308,108,25,450,5.147,42677.1,2.1801,0.2568,2006
ME,554,2.6821,196.353,7.91098,97,46,745,5.39,43075.7,2.2193,0.2568,2006
ME,555,2.7824,196.763,8.22868,102,61,305,6.0,44178.4,2.228,0.2568,2006
ME,556,2.8017,197.174,8.92607,94,88,677,5.519,42826.5,2.3296,0.2568,2006
ME,557,2.8633,197.586,8.62772,116,95,573,4.817,43516.9,2.1803,0.2568,2006
ME,558,2.9652,197.999,8.89548,109,35,1244,5.471,43322.9,2.2653,0.2568,2006
ME,559,2.9435,198.412,8.56101,133,160,1245,5.446,43987.3,2.3941,0.2568,2006
ME,560,2.8218,198.827,8.36338,132,40,746,5.427,42522.7,2.5065,0.2568,2006
ME,561,2.6517,199.242,8.40236,127,83,978,4.643,43581.5,2.3276,0.2568,2006
ME,562,2.674,199.658,8.19171,140,92,701,5.756,42902.1,2.4133,0.2568,2006
ME,563,2.6627,200.075,7.91333,133,54,761,5.235,43615.1,2.2796,0.2568,2006
ME,564,2.7369,200.493,7.88639,156,112,684,4.229,44119.0,2.3856,0.2568,2006
ME,565,2.7287,200.912,7.92415,107,41,662,4.519,43438.5,2.2971,0.2568,2006
ME,566,2.8549,201.331,8.05144,114,38,996,5.228,44775.8,2.0623,0.2568,2006
ME,567,2.8099,201.752,8.11711,109,41,236,5.886,43931.1,2.0694,0.2568,2006
ME,568,2.9656,202.173,8.80116,119,53,188,5.377,44043.0,2.1513,0.2568,2006
ME,569,3.0509,202.596,9.08808,122,97,445,4.727,44011.6,2.1894,0.2568,2006
ME,570,3.0655,203.019,8.95335,126,48,748,4.938,43575.9,2.4179,0.2568,2006
ME,571,2.9829,203.443,8.84339,157,104,384,4.57,43892.7,2.3483,0.2568,2006
ME,572,3.046,203.868,8.50304,133,80,1165,4.747,44604.7,2.4581,0.2568,2006
ME,573,3.0119,204.294,8.6829,147,92,706,4.178,45232.3,2.4205,0.2568,2006
ME,574,2.9265,204.72,7.99703,118,32,373,4.474,44726.1,2.3972,0.2568,2006
ME,575,2.8322,205.148,7.95173,109,84,534,4.9,44821.4,2.3914,0.2568,2006
ME,576,3.2489,205.576,7.37329,148,28,203,7.782,43803.7,2.5374,0.2568,2006
ME,577,3.2711,206.006,7.29589,109,59,962,8.35,42751.4,2.5043,0.2568,2006
ME,578,3.3719,206.436,7.83811,93,99,336,7.413,43993.3,2.3043,0.2568,2006
ME,579,3.395,206.867,7.98955,137,76,459,8.521,43963.4,2.3595,0.2568,2006
ME,580,3.5263,207.299,7.99114,98,18,794,7.946,43816.7,2.3026,0.2568,2006
ME,581,4.2352,207.732,8.04883,102,67,156,7.846,43354.9,2.3638,0.2568,2006
ME,582,4.3291,208.166,8.48142,122,44,728,7.577,43261.5,2.4712,0.2568,2006
ME,583,3.505,208.601,8.28699,108,75,886,7.363,44389.3,2.4218,0.2568,2006
ME,584,3.394,209.037,8.11542,121,58,337,7.563,43809.3,2.6428,0.2568,2006
ME,585,3.3334,209.474,7.6621,153,122,584,7.904,44241.0,2.5677,0.2568,2006
ME,586,2.1877,209.911,7.93413,147,15,60,7.342,44213.1,2.6096,0.2568,2006
ME,587,1.7562,210.35,7.66907,138,56,350,7.726,43420.8,2.5354,0.2568,2006
ME,588,2.3543,210.789,8.05507,128,79,110,7.882,44126.5,2.5472,0.2568,2006
ME,589,2.3995,211.229,8.08742,125,48,680,7.53,43479.8,2.2516,0.2568,2006
ME,590,2.4512,211.67,8.25842,126,68,454,8.661,43878.9,2.2945,0.2568,2006
ME,591,2.5155,212.113,8.65314,115,89,1627,8.356,44525.8,2.384,0.2568,2006
ME,592,2.5345,212.556,9.12921,110,102,461,8.432,44107.3,2.1739,0.2568,2006
ME,593,2.6077,213.0,9.34848,125,93,1479,7.953,44149.0,2.5505,0.2568,2006
ME,594,2.6447,213.444,9.50055,153,159,574,7.004,45870.6,2.5673,0.2568,2006
ME,595,2.5459,213.89,9.05865,134,38,1046,8.328,43485.0,2.4745,0.2568,2006
ME,596,2.5269,214.337,8.84578,121,29,466,7.514,44212.2,2.6486,0.2568,2006
ME,597,2.4421,214.785,8.40915,141,112,136,7.306,44567.3,2.6575,0.2568,2006
ME,598,2.3806,215.233,8.79764,139,129,676,7.541,44194.2,2.6558,0.2568,2006
ME,599,2.3601,215.683,8.3225,143,52,169,7.642,44754.9,2.626,0.2568,2006
ME,600,2.7668,216.133,7.94747,135,18,396,8.187,44839.7,2.4478,0.2568,2006
ME,601,2.8491,216.585,8.13561,105,56,865,7.621,44478.7,2.5848,0.2568,2006
ME,602,2.8892,217.037,8.52098,120,46,304,7.553,46181.2,2.3293,0.2568,2006
ME,603,2.9233,217.491,8.37399,113,109,646,7.992,44574.1,2.3523,0.2568,2006
ME,604,3.0007,217.945,8.61221,134,53,722,8.775,45724.7,2.3248,0.2568,2006
ME,605,3.046,218.4,9.19239,122,51,1075,7.862,46019.2,2.3817,0.2568,2006
ME,606,3.0059,218.856,9.18119,152,74,161,8.088,44819.5,2.535,0.2568,2006
ME,607,2.9966,219.313,9.03297,138,69,174,8.258,45390.8,2.5558,0.2568,2006
ME,608,2.9704,219.772,8.54584,140,72,577,7.701,45778.7,2.6785,0.2568,2006
ME,609,3.0161,220.231,8.77199,147,101,129,7.216,46249.2,2.6075,0.2568,2006
ME,610,2.9227,220.691,8.48249,152,23,337,7.17,45853.1,2.5225,0.2568,2006
ME,611,2.8673,221.152,8.11945,110,54,499,7.774,45639.9,2.6638,0.2568,2006
ME,612,3.6604,221.614,8.26276,136,140,873,5.223,47633.3,2.2489,0.2568,2006
ME,613,3.6988,222.076,8.30233,111,181,550,4.822,47302.2,2.2495,0.2568,2006
ME,614,3.5862,222.54,8.55791,127,81,251,4.903,47571.6,2.2274,0.2568,2006
ME,615,3.7845,223.005,8.50473,124,167,1206,4.951,46516.0,2.2472,0.2568,2006
ME,616,3.8282,223.471,8.9975,92,52,379,4.916,47174.5,2.0441,0.2568,2006
ME,617,3.9269,223.938,8.79497,107,87,688,5.516,47090.0,2.1144,0.2568,2006
ME,618,3.8626,224.405,8.99242,94,47,34,5.351,46987.1,2.2526,0.2568,2006
ME,619,3.8442,224.874,9.21485,150,36,681,4.473,47401.4,2.3249,0.2568,2006
ME,620,3.7592,225.344,8.91774,142,90,141,4.991,47705.0,2.3599,0.2568,2006
ME,621,3.7052,225.815,8.55055,132,116,297,4.002,48957.2,2.3611,0.2568,2006
ME,622,3.6885,226.286,8.26289,117,34,675,5.109,49427.3,2.5,0.2568,2006
ME,623,3.6077,226.759,7.91425,151,72,92,5.527,47931.7,2.3259,0.2568,2006
ME,624,3.7277,227.233,7.75855,138,48,287,5.808,48107.6,2.2259,0.2568,2006
ME,625,3.7349,227.707,8.05358,124,84,699,5.356,48128.2,2.13,0.2568,2006
ME,626,3.8206,228.183,8.33515,103,63,199,5.762,47942.5,2.2706,0.2568,2006
ME,627,3.8528,228.659,8.70079,100,33,637,5.551,49141.3,2.1273,0.2568,2006
ME,628,3.9381,229.137,8.64436,97,65,564,4.45,49089.1,2.2934,0.2568,2006
ME,629,3.9669,229.616,9.24795,121,67,204,4.771,48758.3,2.1464,0.2568,2006
ME,630,3.9511,230.095,8.82964,115,67,669,4.815,47766.5,2.2918,0.2568,2006
ME,631,3.925,230.576,9.55471,108,125,312,4.945,48928.9,2.4426,0.2568,2006
ME,632,4.0113,231.057,9.08856,129,69,735,5.199,48707.2,2.4103,0.2568,2006
ME,633,3.8734,231.54,8.74894,129,61,382,4.493,49333.4,2.4453,0.2568,2006
ME,634,3.8621,232.024,8.71543,120,135,351,5.755,49204.5,2.4648,0.2568,2006
ME,635,3.6362,232.508,8.48042,119,170,933,4.353,49658.9,2.2673,0.2568,2006
ME,636,3.5785,232.994,8.22314,94,48,568,4.865,49846.1,2.3339,0.2568,2006
ME,637,3.5859,233.481,8.49088,124,32,971,5.148,49139.5,2.3317,0.2568,2006
ME,638,3.6101,233.968,8.83437,111,75,189,4.691,49723.8,2.159,0.2568,2006
ME,639,3.6173,234.457,9.00719,102,130,178,5.473,49411.9,2.1245,0.2568,2006
ME,640,3.6823,234.947,9.4455,112,36,197,5.754,48917.1,2.1185,0.2568,2006
ME,641,3.7201,235.438,9.70395,104,119,415,6.029,50099.2,2.23,0.2568,2006
ME,642,3.8364,235.929,9.33525,132,153,791,4.702,50044.8,2.2986,0.2568,2006
ME,643,3.7201,236.422,9.3127,121,143,300,5.15,50182.1,2.2765,0.2568,2006
ME,644,3.7461,236.916,8.92622,137,84,819,5.098,50065.3,2.4851,0.2568,2006
ME,645,3.7152,237.411,8.91291,164,109,433,4.582,50521.2,2.4124,0.2568,2006
ME,646,3.632,237.907,8.5751,123,92,510,5.044,51156.6,2.4088,0.2568,2006
ME,647,3.5598,238.404,8.39023,120,141,259,4.91,50421.1,2.3437,0.2568,2006
ME,648,3.4183,238.902,8.40937,123,73,568,5.346,50586.4,2.2824,0.2568,2006
ME,649,3.4555,239.401,8.81983,88,28,761,5.0,50742.2,2.2368,0.2568,2006
ME,650,3.5148,239.901,8.58325,132,23,303,5.479,50973.7,2.337,0.2568,2006
ME,651,3.5827,240.402,9.37702,123,156,149,4.478,50567.6,2.2525,0.2568,2006
ME,652,3.6344,240.904,9.61152,110,101,363,4.46,50172.2,2.2902,0.2568,2006
ME,653,3.9144,241.407,9.84515,110,50,102,5.654,50429.2,2.2599,0.2568,2006
ME,654,3.6658,241.911,10.07759,104,78,198,5.581,51006.8,2.2596,0.2568,2006
ME,655,3.6366,242.417,9.72297,132,85,718,3.776,50614.2,2.4361,0.2568,2006
ME,656,3.5899,242.923,9.14059,134,79,1590,5.192,50757.9,2.5101,0.2568,2006
ME,657,3.5367,243.43,9.51193,138,110,401,4.49,51205.4,2.442,0.2568,2006
ME,658,3.4786,243.939,9.12465,147,77,439,3.945,51096.0,2.3969,0.2568,2006
ME,659,3.4026,244.448,8.67321,124,53,264,5.043,52066.7,2.3209,0.2568,2006
ME,660,2.1666,244.959,8.78436,151,95,917,4.782,51855.2,2.2509,0.2568,2006
ME,661,2.4931,245.471,9.22471,127,94,443,5.461,51528.5,2.206,0.2568,2006
ME,662,2.5713,245.983,9.21892,116,83,182,5.208,50728.7,2.2469,0.2568,2006
ME,663,2.6911,246.497,9.68376,115,41,385,5.321,51319.1,2.0705,0.2568,2006
ME,664,2.6819,247.012,10.23522,117,89,278,4.9,51969.6,2.1153,0.2568,2006
ME,665,2.6347,247.528,10.43404,128,86,127,5.756,51633.2,2.2285,0.2568,2006
ME,666,2.7002,248.045,10.67045,129,91,922,4.81,51591.0,2.3319,0.2568,2006
ME,667,2.6996,248.563,10.52453,132,150,723,4.834,52369.0,2.4041,0.2568,2006
ME,668,2.6048,249.082,10.49278,138,226,1844,5.095,52900.5,2.4079,0.2568,2006
ME,669,2.5214,249.603,10.09556,134,136,702,4.891,52259.8,2.3619,0.2568,2006
ME,670,2.4463,250.124,9.60082,133,80,140,5.082,52858.2,2.3589,0.2568,2006
ME,671,2.441,250.646,9.50922,136,60,249,4.295,51645.5,2.5492,0.2568,2006
ME,672,2.119,251.17,9.45332,132,105,126,5.137,52926.6,2.0423,0.2568,2006
ME,673,2.1222,251.694,10.10683,120,77,653,5.655,53420.1,2.2866,0.2568,2006
ME,674,2.1505,252.22,9.81547,107,104,138,5.76,52834.3,2.3448,0.2568,2006
ME,675,2.2614,252.747,10.24676,97,37,533,5.857,52565.9,2.237,0.2568,2006
